            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2445792.500000000, A.D. 1984-Apr-02 00:00:00.0000, -9.229167305710760E+08, -2.688761728068665E+09,  2.011098976790190E+06,  6.404630554901159E+00, -2.530601711141459E+00, -9.271562077471140E-02,
2445793.500000000, A.D. 1984-Apr-03 00:00:00.0000, -9.223633502236315E+08, -2.688980312729530E+09,  2.003090989555717E+06,  6.405129066245125E+00, -2.529241788678843E+00, -9.270142122512315E-02,
2445794.500000000, A.D. 1984-Apr-04 00:00:00.0000, -9.218099312081118E+08, -2.689198780308942E+09,  1.995074668182850E+06,  6.405437950090851E+00, -2.527860085788229E+00, -9.282912346554872E-02,
2445795.500000000, A.D. 1984-Apr-05 00:00:00.0000, -9.212564905308659E+08, -2.689417125227961E+09,  1.987063093188286E+06,  6.405772310143226E+00, -2.526430709830153E+00, -9.256651924439996E-02,
2445796.500000000, A.D. 1984-Apr-06 00:00:00.0000, -9.207029997688498E+08, -2.689635351688408E+09,  1.979070958835959E+06,  6.406500338870667E+00, -2.525119683449284E+00, -9.253850809509012E-02,
2445797.500000000, A.D. 1984-Apr-07 00:00:00.0000, -9.201494586396309E+08, -2.689853464012065E+09,  1.971067847728252E+06,  6.406913167050935E+00, -2.523762228984686E+00, -9.267768972016588E-02,
2445798.500000000, A.D. 1984-Apr-08 00:00:00.0000, -9.195958826987375E+08, -2.690071457562029E+09,  1.963062466391206E+06,  6.407386276199129E+00, -2.522394698643351E+00, -9.264225394190040E-02,
2445799.500000000, A.D. 1984-Apr-09 00:00:00.0000, -9.190422645717939E+08, -2.690289334313721E+09,  1.955052073294520E+06,  6.407782450399784E+00, -2.521033707457253E+00, -9.277535342791310E-02,
2445800.500000000, A.D. 1984-Apr-10 00:00:00.0000, -9.184886185112469E+08, -2.690507090521681E+09,  1.947041308370471E+06,  6.408161494955853E+00, -2.519629634314164E+00, -9.263263845569603E-02,
2445801.500000000, A.D. 1984-Apr-11 00:00:00.0000, -9.179349273111475E+08, -2.690724728821895E+09,  1.939038346069694E+06,  6.408742326475427E+00, -2.518297876323340E+00, -9.268996000085117E-02,
