            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2450341.500000000, A.D. 1996-Sep-15 00:00:00.0000,  2.502820743391562E+08, -7.328290735346578E+08, -2.571953390898705E+06,  1.220247894080040E+01,  4.837450579766672E+00, -2.932917927582714E-01,
2450342.500000000, A.D. 1996-Sep-16 00:00:00.0000,  2.513361646714852E+08, -7.324103673398709E+08, -2.597291027891785E+06,  1.219743164150617E+01,  4.855944306868055E+00, -2.931913047531556E-01,
2450343.500000000, A.D. 1996-Sep-17 00:00:00.0000,  2.523896652877816E+08, -7.319900408878405E+08, -2.622621430828065E+06,  1.218996279233698E+01,  4.873001262344506E+00, -2.931806873162526E-01,
2450344.500000000, A.D. 1996-Sep-18 00:00:00.0000,  2.534426634448471E+08, -7.315681916295102E+08, -2.647947412714213E+06,  1.218385189906211E+01,  4.892353389301414E+00, -2.930731775796747E-01,
2450345.500000000, A.D. 1996-Sep-19 00:00:00.0000,  2.544950264283854E+08, -7.311448154088593E+08, -2.673270654368669E+06,  1.217783642344960E+01,  4.908057037085217E+00, -2.930901285045779E-01,
2450346.500000000, A.D. 1996-Sep-20 00:00:00.0000,  2.555469849259996E+08, -7.307199009629807E+08, -2.698586983034253E+06,  1.217195620609725E+01,  4.927672049823928E+00, -2.929610824989204E-01,
2450347.500000000, A.D. 1996-Sep-21 00:00:00.0000,  2.565984065779231E+08, -7.302934042798030E+08, -2.723896796253443E+06,  1.216704955851146E+01,  4.945910196231337E+00, -2.928718579054628E-01,
2450348.500000000, A.D. 1996-Sep-22 00:00:00.0000,  2.576492786714689E+08, -7.298651897531781E+08, -2.749195462835938E+06,  1.215822372026020E+01,  4.965082743956058E+00, -2.928000990509991E-01,
2450349.500000000, A.D. 1996-Sep-23 00:00:00.0000,  2.586995124950141E+08, -7.294354838390878E+08, -2.774491687190771E+06,  1.215274752880931E+01,  4.982970607115933E+00, -2.927180756152179E-01,
2450350.500000000, A.D. 1996-Sep-24 00:00:00.0000,  2.597491354121239E+08, -7.290041727215676E+08, -2.799780630621761E+06,  1.214464699882884E+01,  5.000047554926761E+00, -2.927047832241465E-01,
2450351.500000000, A.D. 1996-Sep-25 00:00:00.0000,  2.607982148553136E+08, -7.285713811003228E+08, -2.825066332504183E+06,  1.213861897835481E+01,  5.018890029580520E+00, -2.926042665829072E-01,
2450352.500000000, A.D. 1996-Sep-26 00:00:00.0000,  2.618466396415445E+08, -7.281370713874046E+08, -2.850349058305323E+06,  1.213188735223654E+01,  5.034245944184574E+00, -2.926345832689909E-01,
2450353.500000000, A.D. 1996-Sep-27 00:00:00.0000,  2.628946455124283E+08, -7.277012851386249E+08, -2.875626471948862E+06,  1.212637455152249E+01,  5.053464163368089E+00, -2.925047018444298E-01,
2450354.500000000, A.D. 1996-Sep-28 00:00:00.0000,  2.639421150453991E+08, -7.272639378556236E+08, -2.900897268549562E+06,  1.212139101737557E+01,  5.071097338959096E+00, -2.924287815348414E-01,
2450355.500000000, A.D. 1996-Sep-29 00:00:00.0000,  2.649890740837751E+08, -7.268248990725847E+08, -2.926156557937622E+06,  1.211297475321707E+01,  5.090637585509437E+00, -2.923300017413728E-01,
2450356.500000000, A.D. 1996-Sep-30 00:00:00.0000,  2.660353875858316E+08, -7.263843611218867E+08, -2.951412553179711E+06,  1.210757045914718E+01,  5.108142379811010E+00, -2.922527185113442E-01,
2450357.500000000, A.D. 1996-Oct-01 00:00:00.0000,  2.670811184716084E+08, -7.259422093016102E+08, -2.976659808475405E+06,  1.209942312922085E+01,  5.125723297798454E+00, -2.922128546871043E-01,
2450358.500000000, A.D. 1996-Oct-02 00:00:00.0000,  2.681262958190988E+08, -7.254985713471750E+08, -3.001902999004662E+06,  1.209371479287972E+01,  5.144542149627078E+00, -2.921003950025669E-01,
2450359.500000000, A.D. 1996-Oct-03 00:00:00.0000,  2.691708205756757E+08, -7.250533718779626E+08, -3.027140961032808E+06,  1.208635811454332E+01,  5.160334351058053E+00, -2.921166082216553E-01,
2450360.500000000, A.D. 1996-Oct-04 00:00:00.0000,  2.702148997570750E+08, -7.246066999773772E+08, -3.052373484608889E+06,  1.208102029042828E+01,  5.179672646588992E+00, -2.919718548965915E-01,
2450361.500000000, A.D. 1996-Oct-05 00:00:00.0000,  2.712584205573686E+08, -7.241584374944861E+08, -3.077597911551684E+06,  1.207548264640517E+01,  5.197285942643657E+00, -2.918960465938345E-01,
2450362.500000000, A.D. 1996-Oct-06 00:00:00.0000,  2.723014242753703E+08, -7.237084790142245E+08, -3.102810070888698E+06,  1.206702955036266E+01,  5.217445346323889E+00, -2.917679208927071E-01,
2450363.500000000, A.D. 1996-Oct-07 00:00:00.0000,  2.733437259061128E+08, -7.232569896246806E+08, -3.128017930818856E+06,  1.206094459386574E+01,  5.234697432319980E+00, -2.917011880330957E-01,
2450364.500000000, A.D. 1996-Oct-08 00:00:00.0000,  2.743854172126167E+08, -7.228038847721770E+08, -3.153216591793656E+06,  1.205222218112658E+01,  5.252661227277478E+00, -2.916455885386706E-01,
2450365.500000000, A.D. 1996-Oct-09 00:00:00.0000,  2.754264914636919E+08, -7.223493062126611E+08, -3.178411646369696E+06,  1.204621421242096E+01,  5.271012419322307E+00, -2.915441055716641E-01,
2450366.500000000, A.D. 1996-Oct-10 00:00:00.0000,  2.764668810689931E+08, -7.218931654908080E+08, -3.203601067426950E+06,  1.203793218316653E+01,  5.286821277717705E+00, -2.915634415123052E-01,
2450367.500000000, A.D. 1996-Oct-11 00:00:00.0000,  2.775067701695445E+08, -7.214356045123591E+08, -3.228786871100903E+06,  1.203259137079924E+01,  5.305536293154217E+00, -2.914309790400400E-01,
2450368.500000000, A.D. 1996-Oct-12 00:00:00.0000,  2.785460806349381E+08, -7.209764796387399E+08, -3.253964913645864E+06,  1.202655412593331E+01,  5.322572281661682E+00, -2.913724681216745E-01,
2450369.500000000, A.D. 1996-Oct-13 00:00:00.0000,  2.795848819429449E+08, -7.205157118078842E+08, -3.279131626542628E+06,  1.201849216884813E+01,  5.342685637869602E+00, -2.912312135739576E-01,
2450370.500000000, A.D. 1996-Oct-14 00:00:00.0000,  2.806229666604486E+08, -7.200534189759101E+08, -3.304293688015819E+06,  1.201214699997341E+01,  5.359347366997723E+00, -2.911804669563474E-01,
2450371.500000000, A.D. 1996-Oct-15 00:00:00.0000,  2.816604618523260E+08, -7.195895392239929E+08, -3.329446457801700E+06,  1.200358520645166E+01,  5.377507325688248E+00, -2.911053975014821E-01,
2450372.500000000, A.D. 1996-Oct-16 00:00:00.0000,  2.826973312953929E+08, -7.191241985876924E+08, -3.354595337440610E+06,  1.199782704831739E+01,  5.395402308814391E+00, -2.910072144362952E-01,
