            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2446775.500000000, A.D. 1986-Dec-11 00:00:00.0000, -2.109232273178020E+09, -3.039024005022284E+09,  2.216168922550620E+09, -2.569787697227051E+00, -1.472780868936545E+01,  1.065070414190689E+01,
2446776.500000000, A.D. 1986-Dec-12 00:00:00.0000, -2.109454290592156E+09, -3.040296468949791E+09,  2.217089129703524E+09, -2.569504331222258E+00, -1.472737486192078E+01,  1.065038739301121E+01,
2446777.500000000, A.D. 1986-Dec-13 00:00:00.0000, -2.109676283532426E+09, -3.041568895406048E+09,  2.218009309497746E+09, -2.569221172530258E+00, -1.472694129919945E+01,  1.065007083906547E+01,
2446778.500000000, A.D. 1986-Dec-14 00:00:00.0000, -2.109898252016740E+09, -3.042841284413904E+09,  2.218929461950121E+09, -2.568938221144715E+00, -1.472650800072839E+01,  1.064975447978174E+01,
2446779.500000000, A.D. 1986-Dec-15 00:00:00.0000, -2.110120196063009E+09, -3.044113635996164E+09,  2.219849587077451E+09, -2.568655477003098E+00, -1.472607496584363E+01,  1.064943831488044E+01,
2446780.500000000, A.D. 1986-Dec-16 00:00:00.0000, -2.110342115689132E+09, -3.045385950175569E+09,  2.220769684896523E+09, -2.568372940016790E+00, -1.472564219370611E+01,  1.064912234409186E+01,
2446781.500000000, A.D. 1986-Dec-17 00:00:00.0000, -2.110564010913007E+09, -3.046658226974776E+09,  2.221689755424094E+09, -2.568090610095674E+00, -1.472520968331700E+01,  1.064880656715734E+01,
2446782.500000000, A.D. 1986-Dec-18 00:00:00.0000, -2.110785881700075E+09, -3.047930466416743E+09,  2.222609798740861E+09, -2.567808067749969E+00, -1.472477743662983E+01,  1.064849149531626E+01,
2446783.500000000, A.D. 1986-Dec-19 00:00:00.0000, -2.111007728136868E+09, -3.049202668523416E+09,  2.223529814779819E+09, -2.567526151780133E+00, -1.472434544617123E+01,  1.064817610536215E+01,
2446784.500000000, A.D. 1986-Dec-20 00:00:00.0000, -2.111229550225063E+09, -3.050474833317269E+09,  2.224449803577430E+09, -2.567244442779449E+00, -1.472391371365815E+01,  1.064786090855837E+01,
2446785.500000000, A.D. 1986-Dec-21 00:00:00.0000, -2.111451347982543E+09, -3.051746960820523E+09,  2.225369765150374E+09, -2.566962940823124E+00, -1.472348223761010E+01,  1.064754590469480E+01,
2446786.500000000, A.D. 1986-Dec-22 00:00:00.0000, -2.111673121427204E+09, -3.053019051055269E+09,  2.226289699515312E+09, -2.566681646053543E+00, -1.472305101646258E+01,  1.064723109357329E+01,
2446787.500000000, A.D. 1986-Dec-23 00:00:00.0000, -2.111894870576954E+09, -3.054291104043462E+09,  2.227209606688890E+09, -2.566400558688642E+00, -1.472262004858090E+01,  1.064691647500735E+01,
2446788.500000000, A.D. 1986-Dec-24 00:00:00.0000, -2.112116595449726E+09, -3.055563119806909E+09,  2.228129486687734E+09, -2.566119679028851E+00, -1.472218933227347E+01,  1.064660204882193E+01,
2446789.500000000, A.D. 1986-Dec-25 00:00:00.0000, -2.112338296063485E+09, -3.056835098367271E+09,  2.229049339528461E+09, -2.565839007458249E+00, -1.472175886580368E+01,  1.064628781485209E+01,
2446790.500000000, A.D. 1986-Dec-26 00:00:00.0000, -2.112559972436224E+09, -3.058107039746063E+09,  2.229969165227671E+09, -2.565558544457079E+00, -1.472132864739817E+01,  1.064597377294590E+01,
2446791.500000000, A.D. 1986-Dec-27 00:00:00.0000, -2.112781624585990E+09, -3.059378943964635E+09,  2.230888963801953E+09, -2.565278290589376E+00, -1.472089867526051E+01,  1.064565992295897E+01,
2446792.500000000, A.D. 1986-Dec-28 00:00:00.0000, -2.113003252530880E+09, -3.060650811044188E+09,  2.231808735267881E+09, -2.564998246515958E+00, -1.472046894757931E+01,  1.064534626475736E+01,
2446793.500000000, A.D. 1986-Dec-29 00:00:00.0000, -2.113224856289051E+09, -3.061922641005765E+09,  2.232728479642023E+09, -2.564718412992922E+00, -1.472003946253778E+01,  1.064503279821629E+01,
2446794.500000000, A.D. 1986-Dec-30 00:00:00.0000, -2.113446435878734E+09, -3.063194433870250E+09,  2.233648196940930E+09, -2.564438790872730E+00, -1.471961021832259E+01,  1.064471952321965E+01,
