            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2449053.500000000, A.D. 1993-Mar-07 00:00:00.0000, -4.987599008124260E+07,  1.920490600097493E+07,  6.147428294276957E+06, -2.755425413022799E+01, -4.337889774136701E+01, -1.013680193299571E+00,
2449054.500000000, A.D. 1993-Mar-08 00:00:00.0000, -5.209812361075180E+07,  1.540074596498414E+07,  6.040698187902902E+06, -2.388659001981965E+01, -4.462485070027633E+01, -1.452154120204405E+00,
2449055.500000000, A.D. 1993-Mar-09 00:00:00.0000, -5.400442439551508E+07,  1.150300798915293E+07,  5.897330091167412E+06, -2.024763455585891E+01, -4.554874000668036E+01, -1.861685996405505E+00,
2449056.500000000, A.D. 1993-Mar-10 00:00:00.0000, -5.559842451202903E+07,  7.538554895052915E+06,  5.719842444876537E+06, -1.666095005366597E+01, -4.617293669860321E+01, -2.241939999146368E+00,
2449057.500000000, A.D. 1993-Mar-11 00:00:00.0000, -5.688549697694337E+07,  3.532308601360195E+06,  5.510764160385873E+06, -1.314567852528688E+01, -4.651989252576492E+01, -2.592992698760220E+00,
2449058.500000000, A.D. 1993-Mar-12 00:00:00.0000, -5.787249735566211E+07, -4.927320849771129E+05,  5.272603171088008E+06, -9.717087371508820E+00, -4.661159562490024E+01, -2.915238501808389E+00,
2449059.500000000, A.D. 1993-Mar-13 00:00:00.0000, -5.856745238195747E+07, -4.515433712208073E+06,  5.007822564055428E+06, -6.387107188836354E+00, -4.646918469245777E+01, -3.209308763934374E+00,
2449060.500000000, A.D. 1993-Mar-14 00:00:00.0000, -5.897929384972493E+07, -8.516442865615802E+06,  4.718823119082794E+06, -3.164839030082353E+00, -4.611269200835555E+01, -3.476004231410723E+00,
2449061.500000000, A.D. 1993-Mar-15 00:00:00.0000, -5.911763451148433E+07, -1.247808321624604E+07,  4.407931144399093E+06, -5.701798538196548E-02, -4.556088794457077E+01, -3.716239781865006E+00,
2449062.500000000, A.D. 1993-Mar-16 00:00:00.0000, -5.899258190095638E+07, -1.638424264529890E+07,  4.077390604594465E+06,  2.931573098589320E+00, -4.483120306331958E+01, -3.931000080030310E+00,
2449063.500000000, A.D. 1993-Mar-17 00:00:00.0000, -5.861458568400403E+07, -2.022025625475369E+07,  3.729358662609488E+06,  5.797741145089906E+00, -4.393970777766292E+01, -4.121304639779675E+00,
2449064.500000000, A.D. 1993-Mar-18 00:00:00.0000, -5.799431416755723E+07, -2.397278950945315E+07,  3.365903887815515E+06,  8.539569892958520E+00, -4.290113332380463E+01, -4.288180806595612E+00,
