            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2453022.500000000, A.D. 2004-Jan-18 00:00:00.0000, -2.426945159387366E+08,  1.329421328849977E+09, -1.347639772440243E+07, -1.002504638367681E+01, -1.765835313781411E+00,  4.299920284518138E-01,
2453023.500000000, A.D. 2004-Jan-19 00:00:00.0000, -2.435606108715622E+08,  1.329268497679080E+09, -1.343924793861741E+07, -1.002343100243299E+01, -1.771889085544054E+00,  4.299371177880193E-01,
2453024.500000000, A.D. 2004-Jan-20 00:00:00.0000, -2.444265686374854E+08,  1.329115154864450E+09, -1.340210857847565E+07, -1.002194564829620E+01, -1.777692427842124E+00,  4.297656418151229E-01,
2453025.500000000, A.D. 2004-Jan-21 00:00:00.0000, -2.452924076962623E+08,  1.328961312465149E+09, -1.336498397705966E+07, -1.002064391878405E+01, -1.783456965843106E+00,  4.295928337860476E-01,
2453026.500000000, A.D. 2004-Jan-22 00:00:00.0000, -2.461581428740555E+08,  1.328806975671508E+09, -1.332787532007420E+07, -1.001956672491696E+01, -1.789162920420882E+00,  4.294132473250550E-01,
2453027.500000000, A.D. 2004-Jan-23 00:00:00.0000, -2.470237943826170E+08,  1.328652142648126E+09, -1.329077955699068E+07, -1.001869164297873E+01, -1.794955522009046E+00,  4.292983743235435E-01,
2453028.500000000, A.D. 2004-Jan-24 00:00:00.0000, -2.478893762887440E+08,  1.328496802780419E+09, -1.325368979054320E+07, -1.001792982500857E+01, -1.800911337231771E+00,  4.292805776868617E-01,
2453029.500000000, A.D. 2004-Jan-25 00:00:00.0000, -2.487548901650012E+08,  1.328340943045696E+09, -1.321659906127995E+07, -1.001712473027239E+01, -1.806939690122543E+00,  4.292951528421771E-01,
2453030.500000000, A.D. 2004-Jan-26 00:00:00.0000, -2.496203422750400E+08,  1.328184560463571E+09, -1.317950524450731E+07, -1.001649741682526E+01, -1.813084440253991E+00,  4.293886683449432E-01,
2453031.500000000, A.D. 2004-Jan-27 00:00:00.0000, -2.504857374872289E+08,  1.328027635888786E+09, -1.314239786725223E+07, -1.001578225971252E+01, -1.819449243666892E+00,  4.295874259682895E-01,
2453032.500000000, A.D. 2004-Jan-28 00:00:00.0000, -2.513510671419548E+08,  1.327870155325916E+09, -1.310527048869401E+07, -1.001497046882061E+01, -1.825964463081922E+00,  4.298557031777441E-01,
2453033.500000000, A.D. 2004-Jan-29 00:00:00.0000, -2.522163180225956E+08,  1.327712105805382E+09, -1.306811770036399E+07, -1.001394777633269E+01, -1.832594095262575E+00,  4.301616104829959E-01,
2453034.500000000, A.D. 2004-Jan-30 00:00:00.0000, -2.530814714533634E+08,  1.327553481653547E+09, -1.303093835473478E+07, -1.001269803025881E+01, -1.839259503764256E+00,  4.304651253511026E-01,
2453035.500000000, A.D. 2004-Jan-31 00:00:00.0000, -2.539465073278084E+08,  1.327394286599033E+09, -1.299373634645486E+07, -1.001128773763780E+01, -1.845795148290338E+00,  4.306852592653115E-01,
2453036.500000000, A.D. 2004-Feb-01 00:00:00.0000, -2.548114186295173E+08,  1.327234526054554E+09, -1.295651505569285E+07, -1.000975123126953E+01, -1.852360059895044E+00,  4.309102571258635E-01,
2453037.500000000, A.D. 2004-Feb-02 00:00:00.0000, -2.556761852783629E+08,  1.327074205063915E+09, -1.291927900435686E+07, -1.000798505355051E+01, -1.858722693612004E+00,  4.310081389733303E-01,
2453038.500000000, A.D. 2004-Feb-03 00:00:00.0000, -2.565407993130976E+08,  1.326913344926150E+09, -1.288203991972303E+07, -1.000622978425308E+01, -1.864860234020790E+00,  4.309913698178723E-01,
2453039.500000000, A.D. 2004-Feb-04 00:00:00.0000, -2.574052642203658E+08,  1.326751963992135E+09, -1.284480693048930E+07, -1.000456954571264E+01, -1.870781816447991E+00,  4.308732663309052E-01,
2453040.500000000, A.D. 2004-Feb-05 00:00:00.0000, -2.582695924614154E+08,  1.326590076340410E+09, -1.280758592955250E+07, -1.000305279073157E+01, -1.876587176245352E+00,  4.307103250491523E-01,
2453041.500000000, A.D. 2004-Feb-06 00:00:00.0000, -2.591338001002448E+08,  1.326427691873126E+09, -1.277038043881667E+07, -1.000179278834830E+01, -1.882333205119178E+00,  4.305429309216665E-01,
2453042.500000000, A.D. 2004-Feb-07 00:00:00.0000, -2.599979028981473E+08,  1.326264806982124E+09, -1.273318690925837E+07, -1.000058939876508E+01, -1.888136826183582E+00,  4.304113308200144E-01,
2453043.500000000, A.D. 2004-Feb-08 00:00:00.0000, -2.608619079005824E+08,  1.326101425252414E+09, -1.269600652233869E+07, -9.999586726938013E+00, -1.893857647192680E+00,  4.302571665877883E-01,
2453044.500000000, A.D. 2004-Feb-09 00:00:00.0000, -2.617258366038319E+08,  1.325937542998119E+09, -1.265883518161517E+07, -9.998774747032755E+00, -1.899736164549765E+00,  4.302036357817761E-01,
2453045.500000000, A.D. 2004-Feb-10 00:00:00.0000, -2.625896994121072E+08,  1.325773146153278E+09, -1.262166452688539E+07, -9.998049027057535E+00, -1.905789363400288E+00,  4.302507008041803E-01,
2453046.500000000, A.D. 2004-Feb-11 00:00:00.0000, -2.634534974932154E+08,  1.325608218913017E+09, -1.258448620170873E+07, -9.997281203660167E+00, -1.911987368366086E+00,  4.303675592549446E-01,
2453047.500000000, A.D. 2004-Feb-12 00:00:00.0000, -2.643172294054922E+08,  1.325442749195283E+09, -1.254729411235458E+07, -9.996485425333455E+00, -1.918367384555106E+00,  4.305771746622855E-01,
2453048.500000000, A.D. 2004-Feb-13 00:00:00.0000, -2.651808842208393E+08,  1.325276723041558E+09, -1.251008206431812E+07, -9.995510440024557E+00, -1.924821972908751E+00,  4.308070775404665E-01,
2453049.500000000, A.D. 2004-Feb-14 00:00:00.0000, -2.660444549399450E+08,  1.325110136729813E+09, -1.247284879428339E+07, -9.994524635303712E+00, -1.931391075950066E+00,  4.310966866088115E-01,
2453050.500000000, A.D. 2004-Feb-15 00:00:00.0000, -2.669079286115124E+08,  1.324942975352336E+09, -1.243558779319125E+07, -9.993245630172785E+00, -1.938079367844330E+00,  4.314191533684888E-01,
2453051.500000000, A.D. 2004-Feb-16 00:00:00.0000, -2.677712802698587E+08,  1.324775237739925E+09, -1.239830084190750E+07, -9.991698969452116E+00, -1.944711256254912E+00,  4.316871547415517E-01,
2453052.500000000, A.D. 2004-Feb-17 00:00:00.0000, -2.686344902733386E+08,  1.324606934952998E+09, -1.236099561506206E+07, -9.990007081594444E+00, -1.951158744799973E+00,  4.318451228825006E-01,
2453053.500000000, A.D. 2004-Feb-18 00:00:00.0000, -2.694975513401663E+08,  1.324438080401534E+09, -1.232367963892299E+07, -9.988231006069402E+00, -1.957483968218026E+00,  4.319336374324493E-01,
2453054.500000000, A.D. 2004-Feb-19 00:00:00.0000, -2.703604562289370E+08,  1.324268690001962E+09, -1.228636179733807E+07, -9.986457828994199E+00, -1.963554736923717E+00,  4.318911780817042E-01,
2453055.500000000, A.D. 2004-Feb-20 00:00:00.0000, -2.712232135994052E+08,  1.324098778516171E+09, -1.224904874861085E+07, -9.984761563504971E+00, -1.969561715401520E+00,  4.318247616599075E-01,
2453056.500000000, A.D. 2004-Feb-21 00:00:00.0000, -2.720858245799389E+08,  1.323928356595188E+09, -1.221174585676420E+07, -9.983122262359410E+00, -1.975356519979505E+00,  4.316547074989179E-01,
2453057.500000000, A.D. 2004-Feb-22 00:00:00.0000, -2.729483040905232E+08,  1.323757440266289E+09, -1.217445985374546E+07, -9.981727787775876E+00, -1.981031135516081E+00,  4.314469881999354E-01,
2453058.500000000, A.D. 2004-Feb-23 00:00:00.0000, -2.738106748729752E+08,  1.323586033602475E+09, -1.213719057713169E+07, -9.980598884537436E+00, -1.986740088017598E+00,  4.312848217811613E-01,
2453059.500000000, A.D. 2004-Feb-24 00:00:00.0000, -2.746729528185248E+08,  1.323414127517821E+09, -1.209993160554850E+07, -9.979543255676781E+00, -1.992563972920619E+00,  4.311897023486046E-01,
2453060.500000000, A.D. 2004-Feb-25 00:00:00.0000, -2.755351461472044E+08,  1.323241717701222E+09, -1.206267992539990E+07, -9.978663554044619E+00, -1.998446623853660E+00,  4.311428910320496E-01,
2453061.500000000, A.D. 2004-Feb-26 00:00:00.0000, -2.763972644279722E+08,  1.323068791031494E+09, -1.202542773361957E+07, -9.977775164306561E+00, -2.004490571724236E+00,  4.311785705258157E-01,
2453062.500000000, A.D. 2004-Feb-27 00:00:00.0000, -2.772593087771811E+08,  1.322895340018341E+09, -1.198817103361952E+07, -9.976975632391643E+00, -2.010611986227606E+00,  4.312642875585342E-01,
2453063.500000000, A.D. 2004-Feb-28 00:00:00.0000, -2.781212854603656E+08,  1.322721350123656E+09, -1.195090162137824E+07, -9.976166289262419E+00, -2.016967373344259E+00,  4.314699332619117E-01,
2453064.500000000, A.D. 2004-Feb-29 00:00:00.0000, -2.789831861862954E+08,  1.322546802455418E+09, -1.191361048060942E+07, -9.975190351598302E+00, -2.023521167045404E+00,  4.317634292200742E-01,
2453065.500000000, A.D. 2004-Mar-01 00:00:00.0000, -2.798449901383137E+08,  1.322371686254039E+09, -1.187629407564974E+07, -9.973963829449829E+00, -2.030078738320136E+00,  4.320329513161056E-01,
2453066.500000000, A.D. 2004-Mar-02 00:00:00.0000, -2.807066852462278E+08,  1.322196002317592E+09, -1.183895399517196E+07, -9.972635003602312E+00, -2.036696909942641E+00,  4.323255124966258E-01,
2453067.500000000, A.D. 2004-Mar-03 00:00:00.0000, -2.815682534754335E+08,  1.322019746863879E+09, -1.180158997566253E+07, -9.971046949147366E+00, -2.043262476389982E+00,  4.325655122520768E-01,
2453068.500000000, A.D. 2004-Mar-04 00:00:00.0000, -2.824296800796217E+08,  1.321842928851510E+09, -1.176420800971448E+07, -9.969353887373973E+00, -2.049744521135048E+00,  4.327534526527297E-01,
2453069.500000000, A.D. 2004-Mar-05 00:00:00.0000, -2.832909514034563E+08,  1.321665555532711E+09, -1.172681315077186E+07, -9.967468615278719E+00, -2.056073752506856E+00,  4.328436963351391E-01,
2453070.500000000, A.D. 2004-Mar-06 00:00:00.0000, -2.841520574865077E+08,  1.321487645543164E+09, -1.168941590914768E+07, -9.965539242498053E+00, -2.062160861153364E+00,  4.328055837097245E-01,
