            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2450332.500000000, A.D. 1996-Sep-06 00:00:00.0000,  1.447466989778648E+08, -4.225066654513232E+07,  3.656245634201914E+02,  7.872141270886946E+00,  2.848357511211942E+01,  4.924888271826688E-04,
2450333.500000000, A.D. 1996-Sep-07 00:00:00.0000,  1.454058983330757E+08, -3.978358574819677E+07,  3.978581245206296E+02,  7.386585513869178E+00,  2.862340634933539E+01,  2.534694814020355E-04,
2450334.500000000, A.D. 1996-Sep-08 00:00:00.0000,  1.460230138811566E+08, -3.730478080383689E+07,  4.095216799043119E+02,  6.898006704932740E+00,  2.875494360857927E+01,  1.782023347907113E-05,
2450335.500000000, A.D. 1996-Sep-09 00:00:00.0000,  1.465977917385048E+08, -3.481497435313636E+07,  4.012853348273784E+02,  6.406575706808589E+00,  2.887804846271108E+01, -2.057618579787146E-04,
2450336.500000000, A.D. 1996-Sep-10 00:00:00.0000,  1.471299932377270E+08, -3.231490065329508E+07,  3.745536485034972E+02,  5.912474096226901E+00,  2.899259022634934E+01, -4.089503028499308E-04,
2450337.500000000, A.D. 1996-Sep-11 00:00:00.0000,  1.476193959229500E+08, -2.980530494013432E+07,  3.314372399915010E+02,  5.415895910165723E+00,  2.909844553538177E+01, -5.837313596952498E-04,
2450338.500000000, A.D. 1996-Sep-12 00:00:00.0000,  1.480657947165054E+08, -2.728694274630331E+07,  2.747223283853382E+02,  4.917049702772983E+00,  2.919549979498869E+01, -7.225120783918015E-04,
2450339.500000000, A.D. 1996-Sep-13 00:00:00.0000,  1.484690032430706E+08, -2.476057901846727E+07,  2.078237551711500E+02,  4.416159992761132E+00,  2.928365032726008E+01, -8.183912777042224E-04,
2450340.500000000, A.D. 1996-Sep-14 00:00:00.0000,  1.488288552255735E+08, -2.222698690604952E+07,  1.347087359651923E+02,  3.913467380539934E+00,  2.936281072029693E+01, -8.655577240528345E-04,
2450341.500000000, A.D. 1996-Sep-15 00:00:00.0000,  1.491452058180988E+08, -1.968694614782301E+07,  5.978283621650189E+01,  3.409226939304418E+00,  2.943291565893643E+01, -8.597550292126499E-04,
2450342.500000000, A.D. 1996-Sep-16 00:00:00.0000,  1.494179327237935E+08, -1.714124104757233E+07, -1.226462750323117E+01,  2.903704878378489E+00,  2.949392549304586E+01, -7.987451797379919E-04,
2450343.500000000, A.D. 1996-Sep-17 00:00:00.0000,  1.496469369605602E+08, -1.459065808682893E+07, -7.665315797086805E+01,  2.397173795398686E+00,  2.954583000898701E+01, -6.827174232792999E-04,
2450344.500000000, A.D. 1996-Sep-18 00:00:00.0000,  1.498321431701634E+08, -1.203598325397728E+07, -1.287356974137947E+02,  1.889906909537087E+00,  2.958865122300124E+01, -5.146204330070958E-04,
2450345.500000000, A.D. 1996-Sep-19 00:00:00.0000,  1.499734993919384E+08, -9.477999171186091E+06, -1.642488098428585E+02,  1.382171424610241E+00,  2.962244529275256E+01, -3.004242144726277E-04,
2450346.500000000, A.D. 1996-Sep-20 00:00:00.0000,  1.500709762161599E+08, -6.917482091663212E+06, -1.795828050016426E+02,  8.742207164715472E-01,  2.964730358255599E+01, -4.931864018686838E-05,
2450347.500000000, A.D. 1996-Sep-21 00:00:00.0000,  1.501245651883272E+08, -4.355198857331406E+06, -1.720651160110720E+02,  3.662846899014162E-01,  2.966335235224403E+01,  2.261916578483181E-04,
